model,k,source_class,target_class,source_count,target_count,metric,observed,null_mean,null_95_interval,standardized_effect,one_sided_attraction_p_value,attraction_q_value_bh,one_sided_avoidance_p_value,avoidance_q_value_bh,permutation_count
boundary_orientation_stratified_all_strut_permutation,5,unintentional_missing,unintentional_broken,215,13,source_with_target_neighbor_fraction,0.027906976744186046,0.005490697674418604,"[0.0,0.018604651162790697]",3.3875357203211856,0.0112988701129887,0.040173760401737604,0.9976002399760024,1.0,10000
boundary_orientation_stratified_all_strut_permutation,5,unintentional_missing,unintentional_missing,215,215,mean_target_neighbor_fraction,0.18883720930232556,0.014999720930232559,"[0.0074418604651162795,0.02418604651162791]",41.15941446668979,9.999000099990002e-05,0.0010665600106656002,1.0,1.0,10000
boundary_orientation_stratified_all_strut_permutation,5,unintentional_missing,unintentional_missing,215,215,source_with_target_neighbor_fraction,0.9116279069767442,0.07400744186046511,"[0.037209302325581395,0.12093023255813953]",40.450631815891356,9.999000099990002e-05,0.0010665600106656002,1.0,1.0,10000
boundary_orientation_stratified_all_strut_permutation,10,unintentional_broken,intentional_missing,13,89,mean_target_neighbor_fraction,0.0,0.00446923076923077,"[0.0,0.02307692307692308]",-0.6739254964369776,1.0,1.0,0.6036396360363964,1.0,10000
boundary_orientation_stratified_all_strut_permutation,10,unintentional_broken,intentional_missing,13,89,source_with_target_neighbor_fraction,0.0,0.04374615384615385,"[0.0,0.23076923076923078]",-0.6839011267368802,1.0,1.0,0.6036396360363964,1.0,10000
boundary_orientation_stratified_all_strut_permutation,10,unintentional_broken,present,13,14820,mean_target_neighbor_fraction,0.7153846153846154,0.7401361538461538,"[0.6538461538461539,0.8230769230769232]",-0.5728682725262417,0.7205279472052795,0.9899418221443161,0.31016898310168983,1.0,10000
boundary_orientation_stratified_all_strut_permutation,10,unintentional_broken,present,13,14820,source_with_target_neighbor_fraction,1.0,1.0,"[1.0,1.0]",,1.0,1.0,1.0,1.0,10000
boundary_orientation_stratified_all_strut_permutation,10,unintentional_broken,unintentional_broken,13,13,mean_target_neighbor_fraction,0.038461538461538464,0.0008430769230769231,"[0.0,0.007692307692307693]",13.184217423167706,9.999000099990002e-05,0.0010665600106656002,1.0,1.0,10000
boundary_orientation_stratified_all_strut_permutation,10,unintentional_broken,unintentional_broken,13,13,source_with_target_neighbor_fraction,0.23076923076923078,0.008407692307692309,"[0.0,0.07692307692307693]",7.816886055990015,0.0014998500149985001,0.009599040095990401,1.0,1.0,10000
boundary_orientation_stratified_all_strut_permutation,10,unintentional_broken,unintentional_missing,13,215,mean_target_neighbor_fraction,0.05384615384615384,0.01922923076923077,"[0.0,0.05384615384615384]",2.434853786512075,0.029797020297970205,0.09080996662238539,0.9797020297970203,1.0,10000
boundary_orientation_stratified_all_strut_permutation,10,unintentional_broken,unintentional_missing,13,215,source_with_target_neighbor_fraction,0.38461538461538464,0.17495384615384615,"[0.0,0.46153846153846156]",1.7058656502526568,0.09219078092190781,0.19032935416135807,0.9676032396760323,1.0,10000
boundary_orientation_stratified_all_strut_permutation,10,unintentional_missing,intentional_missing,215,89,mean_target_neighbor_fraction,0.004186046511627907,0.004067906976744187,"[0.00046511627906976747,0.008837209302325583]",0.05309686109136912,0.46755324467553244,0.808740747546867,0.6044395560443956,1.0,10000
boundary_orientation_stratified_all_strut_permutation,10,unintentional_missing,intentional_missing,215,89,source_with_target_neighbor_fraction,0.027906976744186046,0.039961395348837206,"[0.004651162790697674,0.08837209302325581]",-0.5588391505082878,0.7293270672932707,0.9899418221443161,0.3601639836016398,1.0,10000
boundary_orientation_stratified_all_strut_permutation,10,unintentional_missing,present,215,14820,mean_target_neighbor_fraction,0.5465116279069767,0.6748820930232557,"[0.6413953488372095,0.7069767441860464]",-7.781209045708892,1.0,1.0,9.999000099990002e-05,0.006399360063993601,10000
boundary_orientation_stratified_all_strut_permutation,10,unintentional_missing,present,215,14820,source_with_target_neighbor_fraction,1.0,0.9999883720930233,"[1.0,1.0]",0.05006261743211493,0.9975002499750025,1.0,1.0,1.0,10000
boundary_orientation_stratified_all_strut_permutation,10,unintentional_missing,unintentional_broken,215,13,mean_target_neighbor_fraction,0.0032558139534883722,0.0009326046511627908,"[0.0,0.0037209302325581393]",2.2153275675652413,0.039196080391960805,0.10452288104522882,0.9745025497450255,1.0,10000
boundary_orientation_stratified_all_strut_permutation,10,unintentional_missing,unintentional_broken,215,13,source_with_target_neighbor_fraction,0.027906976744186046,0.009289302325581394,"[0.0,0.03255813953488372]",1.7879280368466264,0.08239176082391761,0.1757690897576909,0.9543045695430457,1.0,10000
boundary_orientation_stratified_all_strut_permutation,10,unintentional_missing,unintentional_missing,215,215,mean_target_neighbor_fraction,0.34511627906976733,0.030725581395348842,"[0.019534883720930228,0.04325581395348837]",51.42576582846607,9.999000099990002e-05,0.0010665600106656002,1.0,1.0,10000
boundary_orientation_stratified_all_strut_permutation,10,unintentional_missing,unintentional_missing,215,215,source_with_target_neighbor_fraction,0.9441860465116279,0.27142883720930233,"[0.17674418604651163,0.3674418604651163]",13.831192028428305,9.999000099990002e-05,0.0010665600106656002,1.0,1.0,10000
